type,clock_cycle,thickness tFE,Vdd,T_RISE ,T_FALL ,T_DELAY 
ncfet_inverter,200ps,600nm,0.9,1.326363e-11,1.737128e-11,1.188498e-11
ncfet_inverter,200ps,60nm,0.3,5.338781e-12,5.352636e-12,6.867763e-12
ncfet_inverter,200ps,60nm,0.4,4.382301e-12,4.354321e-12,4.381865e-12
ncfet_inverter,200ps,60nm,0.5,3.81252e-12,3.782279e-12,3.638589e-12
ncfet_inverter,200ps,60nm,0.6,4.117401e-12,4.134021e-12,3.505802e-12
ncfet_inverter,200ps,60nm,0.7,4.819249e-12,4.829601e-12,3.468542e-12
ncfet_inverter,200ps,60nm,0.8,5.559828e-12,5.637546e-12,3.443217e-12
ncfet_inverter,200ps,60nm,0.9,6.20961e-12,6.329771e-12,3.429102e-12
ncfet_inverter,200ps,6nm,0.3,4.700278e-12,4.680218e-12,6.437378e-12
ncfet_inverter,200ps,6nm,0.4,3.855344e-12,3.850213e-12,3.503997e-12
ncfet_inverter,200ps,6nm,0.5,3.198456e-12,3.218533e-12,2.250136e-12
ncfet_inverter,200ps,6nm,0.6,3.191217e-12,3.190463e-12,1.771914e-12
ncfet_inverter,200ps,6nm,0.7,3.736059e-12,3.729263e-12,1.58334e-12
ncfet_inverter,200ps,6nm,0.8,4.468937e-12,4.480275e-12,1.504204e-12
ncfet_inverter,200ps,6nm,0.9,5.118567e-12,5.158597e-12,1.475391e-12
ncfet_inverter,200ps,700nm,0.3,1.212259e-11,1.366066e-11,1.513319e-11
ncfet_inverter,200ps,700nm,0.4,1.322985e-11,1.540867e-11,1.498505e-11
ncfet_inverter,200ps,700nm,0.5,1.400545e-11,1.677092e-11,1.456992e-11
ncfet_inverter,200ps,700nm,0.6,1.444746e-11,1.785211e-11,1.41324e-11
ncfet_inverter,200ps,700nm,0.7,1.478803e-11,1.873421e-11,1.374685e-11
ncfet_inverter,200ps,700nm,0.8,1.493242e-11,1.949428e-11,1.341132e-11
ncfet_inverter,200ps,700nm,0.9,1.493269e-11,2.026437e-11,1.313216e-11
ncfet_inverter,200ps,70nm,0.3,5.425853e-12,5.443698e-12,6.936803e-12
ncfet_inverter,200ps,70nm,0.4,4.447203e-12,4.416852e-12,4.540211e-12
ncfet_inverter,200ps,70nm,0.5,3.890578e-12,3.877062e-12,3.886303e-12
ncfet_inverter,200ps,70nm,0.6,4.279819e-12,4.298165e-12,3.78965e-12
ncfet_inverter,200ps,70nm,0.7,5.030784e-12,5.090132e-12,3.761136e-12
ncfet_inverter,200ps,70nm,0.8,5.758989e-12,5.840362e-12,3.73666e-12
ncfet_inverter,200ps,70nm,0.9,6.427534e-12,6.569803e-12,3.715401e-12
ncfet_inverter,200ps,7nm,0.3,4.71585e-12,4.724036e-12,6.441445e-12
ncfet_inverter,200ps,7nm,0.4,3.879044e-12,3.875036e-12,3.522048e-12
ncfet_inverter,200ps,7nm,0.5,3.213345e-12,3.219827e-12,2.277788e-12
ncfet_inverter,200ps,7nm,0.6,3.230429e-12,3.208231e-12,1.807977e-12
ncfet_inverter,200ps,7nm,0.7,3.751105e-12,3.751882e-12,1.623962e-12
ncfet_inverter,200ps,7nm,0.8,4.440214e-12,4.436096e-12,1.54765e-12
ncfet_inverter,200ps,7nm,0.9,5.125733e-12,5.1715e-12,1.519694e-12
ncfet_inverter,200ps,800nm,0.3,1.529876e-11,1.729252e-11,1.694855e-11
ncfet_inverter,200ps,800nm,0.4,1.611001e-11,1.90237e-11,1.655762e-11
ncfet_inverter,200ps,800nm,0.5,1.664963e-11,2.024488e-11,1.600422e-11
ncfet_inverter,200ps,800nm,0.6,1.692301e-11,2.121197e-11,1.54962e-11
ncfet_inverter,200ps,800nm,0.7,1.702023e-11,2.200127e-11,1.505295e-11
ncfet_inverter,200ps,800nm,0.8,1.700777e-11,2.272678e-11,1.469043e-11
ncfet_inverter,200ps,800nm,0.9,1.688198e-11,2.343086e-11,1.438022e-11
ncfet_inverter,200ps,80nm,0.3,5.506024e-12,5.525486e-12,7.005197e-12
ncfet_inverter,200ps,80nm,0.4,4.500832e-12,4.475175e-12,4.697183e-12
ncfet_inverter,200ps,80nm,0.5,3.995285e-12,3.994347e-12,4.133918e-12
ncfet_inverter,200ps,80nm,0.6,4.445616e-12,4.489405e-12,4.067849e-12
ncfet_inverter,200ps,80nm,0.7,5.224479e-12,5.278068e-12,4.0408e-12
ncfet_inverter,200ps,80nm,0.8,5.934288e-12,6.070094e-12,4.013363e-12
ncfet_inverter,200ps,80nm,0.9,6.622593e-12,6.773552e-12,3.983729e-12
ncfet_inverter,200ps,8nm,0.3,4.714048e-12,4.739642e-12,6.45061e-12
ncfet_inverter,200ps,8nm,0.4,3.89774e-12,3.890294e-12,3.539508e-12
ncfet_inverter,200ps,8nm,0.5,3.227741e-12,3.238955e-12,2.307951e-12
ncfet_inverter,200ps,8nm,0.6,3.247753e-12,3.222328e-12,1.844335e-12
ncfet_inverter,200ps,8nm,0.7,3.763608e-12,3.770656e-12,1.664295e-12
ncfet_inverter,200ps,8nm,0.8,4.474275e-12,4.517554e-12,1.589454e-12
ncfet_inverter,200ps,8nm,0.9,5.144869e-12,5.184544e-12,1.563632e-12
ncfet_inverter,200ps,90nm,0.3,5.587701e-12,5.599717e-12,7.063275e-12
ncfet_inverter,200ps,90nm,0.4,4.550391e-12,4.521592e-12,4.858757e-12
ncfet_inverter,200ps,90nm,0.5,4.102782e-12,4.123175e-12,4.375456e-12
ncfet_inverter,200ps,90nm,0.6,4.643578e-12,4.678327e-12,4.333806e-12
ncfet_inverter,200ps,90nm,0.7,5.396426e-12,5.459633e-12,4.30882e-12
ncfet_inverter,200ps,90nm,0.8,6.115259e-12,6.282657e-12,4.277908e-12
ncfet_inverter,200ps,90nm,0.9,6.793222e-12,6.961167e-12,4.243695e-12
ncfet_inverter,200ps,9nm,0.3,4.729657e-12,4.755173e-12,6.459688e-12
ncfet_inverter,200ps,9nm,0.4,3.914004e-12,3.905278e-12,3.556857e-12
ncfet_inverter,200ps,9nm,0.5,3.243555e-12,3.254486e-12,2.335209e-12
ncfet_inverter,200ps,9nm,0.6,3.264543e-12,3.240064e-12,1.87987e-12
ncfet_inverter,200ps,9nm,0.7,3.769668e-12,3.789559e-12,1.704348e-12
ncfet_inverter,200ps,9nm,0.8,4.496269e-12,4.537939e-12,1.632398e-12
ncfet_inverter,200ps,9nm,0.9,5.169217e-12,5.197761e-12,1.6072e-12
ncfet_inverter,300ps,0nm,0.3,6.6013e-12,6.59583e-12,7.816292e-12
ncfet_inverter,300ps,0nm,0.4,5.170065e-12,5.140514e-12,4.044468e-12
ncfet_inverter,300ps,0nm,0.5,4.258938e-12,4.269034e-12,2.497201e-12
ncfet_inverter,300ps,0nm,0.6,4.453144e-12,4.427503e-12,1.88712e-12
ncfet_inverter,300ps,0nm,0.7,5.397096e-12,5.38864e-12,1.649843e-12
ncfet_inverter,300ps,0nm,0.8,6.603524e-12,6.571383e-12,1.551856e-12
ncfet_inverter,300ps,0nm,0.9,7.610261e-12,7.591012e-12,1.519421e-12
ncfet_inverter,300ps,100nm,0.3,7.613591e-12,7.721349e-12,8.330161e-12
ncfet_inverter,300ps,100nm,0.4,6.099657e-12,6.075251e-12,5.756506e-12
ncfet_inverter,300ps,100nm,0.5,5.66175e-12,5.681135e-12,5.241882e-12
ncfet_inverter,300ps,100nm,0.6,6.439767e-12,6.511041e-12,5.208597e-12
ncfet_inverter,300ps,100nm,0.7,7.51324e-12,7.727231e-12,5.184725e-12
ncfet_inverter,300ps,100nm,0.8,8.685187e-12,8.912676e-12,5.146048e-12
ncfet_inverter,300ps,100nm,0.9,9.674331e-12,9.980418e-12,5.104197e-12
ncfet_inverter,300ps,10nm,0.3,6.792798e-12,6.730246e-12,7.877148e-12
ncfet_inverter,300ps,10nm,0.4,5.309682e-12,5.291159e-12,4.227422e-12
ncfet_inverter,300ps,10nm,0.5,4.454555e-12,4.447003e-12,2.801346e-12
ncfet_inverter,300ps,10nm,0.6,4.6323e-12,4.649504e-12,2.286335e-12
ncfet_inverter,300ps,10nm,0.7,5.595711e-12,5.553676e-12,2.0861e-12
ncfet_inverter,300ps,10nm,0.8,6.683592e-12,6.696603e-12,2.008882e-12
ncfet_inverter,300ps,10nm,0.9,7.706363e-12,7.738396e-12,1.988989e-12
ncfet_inverter,300ps,1nm,0.3,6.615564e-12,6.610694e-12,7.822768e-12
ncfet_inverter,300ps,1nm,0.4,5.186478e-12,5.171182e-12,4.065157e-12
ncfet_inverter,300ps,1nm,0.5,4.280349e-12,4.290328e-12,2.528917e-12
ncfet_inverter,300ps,1nm,0.6,4.476362e-12,4.438768e-12,1.928442e-12
ncfet_inverter,300ps,1nm,0.7,5.409164e-12,5.395954e-12,1.695586e-12
ncfet_inverter,300ps,1nm,0.8,6.55836e-12,6.58689e-12,1.599405e-12
ncfet_inverter,300ps,1nm,0.9,7.575683e-12,7.602804e-12,1.568223e-12
ncfet_inverter,300ps,200nm,0.3,8.090669e-12,8.124453e-12,8.960568e-12
ncfet_inverter,300ps,200nm,0.4,6.695931e-12,6.671223e-12,7.672851e-12
ncfet_inverter,300ps,200nm,0.5,7.109491e-12,7.187191e-12,7.707052e-12
ncfet_inverter,300ps,200nm,0.6,8.289935e-12,8.557852e-12,7.717634e-12
ncfet_inverter,300ps,200nm,0.7,9.478561e-12,9.893856e-12,7.643096e-12
ncfet_inverter,300ps,200nm,0.8,1.04943e-11,1.10958e-11,7.530979e-12
ncfet_inverter,300ps,200nm,0.9,1.139066e-11,1.207118e-11,7.409887e-12
ncfet_inverter,300ps,20nm,0.3,6.927895e-12,6.883328e-12,7.930773e-12
ncfet_inverter,300ps,20nm,0.4,5.439027e-12,5.434193e-12,4.401123e-12
ncfet_inverter,300ps,20nm,0.5,4.622253e-12,4.616392e-12,3.086604e-12
ncfet_inverter,300ps,20nm,0.6,4.837295e-12,4.830738e-12,2.652657e-12
ncfet_inverter,300ps,20nm,0.7,5.765959e-12,5.742894e-12,2.494762e-12
ncfet_inverter,300ps,20nm,0.8,6.806687e-12,6.895982e-12,2.435801e-12
ncfet_inverter,300ps,20nm,0.9,7.916599e-12,7.94791e-12,2.4243e-12
ncfet_inverter,300ps,2nm,0.3,6.690329e-12,6.638303e-12,7.827933e-12
ncfet_inverter,300ps,2nm,0.4,5.202761e-12,5.187708e-12,4.083785e-12
ncfet_inverter,300ps,2nm,0.5,4.30311e-12,4.311304e-12,2.560327e-12
ncfet_inverter,300ps,2nm,0.6,4.452763e-12,4.464427e-12,1.969268e-12
ncfet_inverter,300ps,2nm,0.7,5.42219e-12,5.407855e-12,1.740759e-12
ncfet_inverter,300ps,2nm,0.8,6.571148e-12,6.588909e-12,1.649561e-12
ncfet_inverter,300ps,2nm,0.9,7.587137e-12,7.614175e-12,1.61649e-12
ncfet_inverter,300ps,300nm,0.3,8.369048e-12,8.288166e-12,9.984377e-12
ncfet_inverter,300ps,300nm,0.4,7.634053e-12,7.708916e-12,9.708837e-12
ncfet_inverter,300ps,300nm,0.5,8.642075e-12,8.948639e-12,9.825089e-12
ncfet_inverter,300ps,300nm,0.6,9.877272e-12,1.045136e-11,9.753164e-12
ncfet_inverter,300ps,300nm,0.7,1.101983e-11,1.173287e-11,9.597243e-12
ncfet_inverter,300ps,300nm,0.8,1.191362e-11,1.283594e-11,9.411189e-12
ncfet_inverter,300ps,300nm,0.9,1.264778e-11,1.369656e-11,9.236658e-12
ncfet_inverter,300ps,30nm,0.3,6.99778e-12,6.980767e-12,7.991564e-12
ncfet_inverter,300ps,30nm,0.4,5.528459e-12,5.560432e-12,4.570274e-12
ncfet_inverter,300ps,30nm,0.5,4.767482e-12,4.780963e-12,3.364106e-12
ncfet_inverter,300ps,30nm,0.6,5.056994e-12,5.046311e-12,3.005163e-12
ncfet_inverter,300ps,30nm,0.7,5.951126e-12,5.982843e-12,2.888297e-12
ncfet_inverter,300ps,30nm,0.8,7.069709e-12,7.10405e-12,2.838482e-12
ncfet_inverter,300ps,30nm,0.9,8.103152e-12,8.111378e-12,2.834519e-12
ncfet_inverter,300ps,3nm,0.3,6.659442e-12,6.668254e-12,7.826879e-12
ncfet_inverter,300ps,3nm,0.4,5.220847e-12,5.204017e-12,4.102304e-12
ncfet_inverter,300ps,3nm,0.5,4.323254e-12,4.331954e-12,2.591451e-12
ncfet_inverter,300ps,3nm,0.6,4.468161e-12,4.480958e-12,2.009641e-12
ncfet_inverter,300ps,3nm,0.7,5.441839e-12,5.424139e-12,1.785419e-12
ncfet_inverter,300ps,3nm,0.8,6.561133e-12,6.603729e-12,1.696011e-12
ncfet_inverter,300ps,3nm,0.9,7.599913e-12,7.631909e-12,1.664277e-12
ncfet_inverter,300ps,400nm,0.3,8.750135e-12,8.681027e-12,1.143533e-11
ncfet_inverter,300ps,400nm,0.4,8.986775e-12,9.100951e-12,1.163127e-11
ncfet_inverter,300ps,400nm,0.5,1.020312e-11,1.080835e-11,1.165868e-11
ncfet_inverter,300ps,400nm,0.6,1.134713e-11,1.221673e-11,1.149443e-11
ncfet_inverter,300ps,400nm,0.7,1.228966e-11,1.350866e-11,1.125904e-11
ncfet_inverter,300ps,400nm,0.8,1.310504e-11,1.458368e-11,1.102115e-11
ncfet_inverter,300ps,400nm,0.9,1.363361e-11,1.545746e-11,1.080652e-11
ncfet_inverter,300ps,40nm,0.3,7.127076e-12,7.149932e-12,8.039164e-12
ncfet_inverter,300ps,40nm,0.4,5.658532e-12,5.676877e-12,4.744784e-12
ncfet_inverter,300ps,40nm,0.5,4.899369e-12,4.911082e-12,3.636907e-12
ncfet_inverter,300ps,40nm,0.6,5.213897e-12,5.263557e-12,3.347093e-12
ncfet_inverter,300ps,40nm,0.7,6.182871e-12,6.232776e-12,3.258284e-12
ncfet_inverter,300ps,40nm,0.8,7.310533e-12,7.371499e-12,3.221143e-12
ncfet_inverter,300ps,40nm,0.9,8.343148e-12,8.40751e-12,3.216161e-12
ncfet_inverter,300ps,4nm,0.3,6.673459e-12,6.683559e-12,7.833143e-12
ncfet_inverter,300ps,4nm,0.4,5.236163e-12,5.205233e-12,4.118565e-12
ncfet_inverter,300ps,4nm,0.5,4.343294e-12,4.352541e-12,2.616924e-12
ncfet_inverter,300ps,4nm,0.6,4.490419e-12,4.497696e-12,2.049627e-12
ncfet_inverter,300ps,4nm,0.7,5.458703e-12,5.440587e-12,1.82962e-12
ncfet_inverter,300ps,4nm,0.8,6.564158e-12,6.613542e-12,1.742022e-12
ncfet_inverter,300ps,4nm,0.9,7.637472e-12,7.649211e-12,1.711631e-12
ncfet_inverter,300ps,500nm,0.3,9.54905e-12,9.754256e-12,1.3146e-11
ncfet_inverter,300ps,500nm,0.4,1.036129e-11,1.114224e-11,1.339989e-11
ncfet_inverter,300ps,500nm,0.5,1.169489e-11,1.283366e-11,1.328281e-11
ncfet_inverter,300ps,500nm,0.6,1.278082e-11,1.441454e-11,1.302051e-11
ncfet_inverter,300ps,500nm,0.7,1.358963e-11,1.559363e-11,1.27328e-11
ncfet_inverter,300ps,500nm,0.8,1.41844e-11,1.664275e-11,1.24598e-11
ncfet_inverter,300ps,500nm,0.9,1.463652e-11,1.760825e-11,1.221581e-11
ncfet_inverter,300ps,50nm,0.3,7.240378e-12,7.254773e-12,8.089965e-12
ncfet_inverter,300ps,50nm,0.4,5.761774e-12,5.761159e-12,4.912804e-12
ncfet_inverter,300ps,50nm,0.5,5.009505e-12,5.020555e-12,3.911415e-12
ncfet_inverter,300ps,50nm,0.6,5.471645e-12,5.462774e-12,3.679561e-12
ncfet_inverter,300ps,50nm,0.7,6.398382e-12,6.446427e-12,3.614184e-12
ncfet_inverter,300ps,50nm,0.8,7.540601e-12,7.626501e-12,3.581315e-12
ncfet_inverter,300ps,50nm,0.9,8.586526e-12,8.660116e-12,3.575345e-12
ncfet_inverter,300ps,5nm,0.3,6.687377e-12,6.687791e-12,7.837294e-12
ncfet_inverter,300ps,5nm,0.4,5.250815e-12,5.220846e-12,4.136829e-12
ncfet_inverter,300ps,5nm,0.5,4.34595e-12,4.371654e-12,2.647567e-12
ncfet_inverter,300ps,5nm,0.6,4.504729e-12,4.522712e-12,2.0891e-12
ncfet_inverter,300ps,5nm,0.7,5.471701e-12,5.462917e-12,1.873335e-12
ncfet_inverter,300ps,5nm,0.8,6.549326e-12,6.624685e-12,1.787617e-12
ncfet_inverter,300ps,5nm,0.9,7.651868e-12,7.666304e-12,1.758584e-12
ncfet_inverter,300ps,600nm,0.3,1.09263e-11,1.161243e-11,1.48797e-11
ncfet_inverter,300ps,600nm,0.4,1.225088e-11,1.364051e-11,1.499756e-11
ncfet_inverter,300ps,600nm,0.5,1.35652e-11,1.539706e-11,1.474896e-11
ncfet_inverter,300ps,600nm,0.6,1.454477e-11,1.687183e-11,1.440731e-11
ncfet_inverter,300ps,600nm,0.7,1.519911e-11,1.803734e-11,1.406477e-11
ncfet_inverter,300ps,600nm,0.8,1.560345e-11,1.903123e-11,1.376104e-11
ncfet_inverter,300ps,600nm,0.9,1.588624e-11,1.995304e-11,1.349694e-11
ncfet_inverter,300ps,60nm,0.3,7.324542e-12,7.323907e-12,8.15111e-12
ncfet_inverter,300ps,60nm,0.4,5.812585e-12,5.833538e-12,5.075409e-12
ncfet_inverter,300ps,60nm,0.5,5.141909e-12,5.126446e-12,4.178357e-12
ncfet_inverter,300ps,60nm,0.6,5.668802e-12,5.648509e-12,4.001937e-12
ncfet_inverter,300ps,60nm,0.7,6.646316e-12,6.710222e-12,3.954461e-12
ncfet_inverter,300ps,60nm,0.8,7.775105e-12,7.877977e-12,3.924044e-12
ncfet_inverter,300ps,60nm,0.9,8.819877e-12,8.891735e-12,3.911462e-12
ncfet_inverter,300ps,6nm,0.3,6.737101e-12,6.702881e-12,7.843486e-12
ncfet_inverter,300ps,6nm,0.4,5.229199e-12,5.239299e-12,4.153296e-12
ncfet_inverter,300ps,6nm,0.5,4.368018e-12,4.382205e-12,2.678443e-12
ncfet_inverter,300ps,6nm,0.6,4.518975e-12,4.542305e-12,2.128357e-12
ncfet_inverter,300ps,6nm,0.7,5.484461e-12,5.476042e-12,1.916738e-12
ncfet_inverter,300ps,6nm,0.8,6.557375e-12,6.54974e-12,1.832196e-12
ncfet_inverter,300ps,6nm,0.9,7.626171e-12,7.681725e-12,1.804283e-12
ncfet_inverter,300ps,700nm,0.3,1.34539e-11,1.452186e-11,1.657446e-11
ncfet_inverter,300ps,700nm,0.4,1.456837e-11,1.657539e-11,1.648215e-11
ncfet_inverter,300ps,700nm,0.5,1.576491e-11,1.835297e-11,1.60943e-11
ncfet_inverter,300ps,700nm,0.6,1.643843e-11,1.966079e-11,1.567497e-11
ncfet_inverter,300ps,700nm,0.7,1.68256e-11,2.078127e-11,1.529462e-11
ncfet_inverter,300ps,700nm,0.8,1.719571e-11,2.176881e-11,1.497061e-11
ncfet_inverter,300ps,700nm,0.9,1.733984e-11,2.268345e-11,1.469476e-11
ncfet_inverter,300ps,70nm,0.3,7.430816e-12,7.411324e-12,8.200685e-12
ncfet_inverter,300ps,70nm,0.4,5.87864e-12,5.920611e-12,5.234047e-12
ncfet_inverter,300ps,70nm,0.5,5.278419e-12,5.272829e-12,4.446297e-12
ncfet_inverter,300ps,70nm,0.6,5.833199e-12,5.848596e-12,4.31594e-12
ncfet_inverter,300ps,70nm,0.7,6.885858e-12,6.991535e-12,4.280299e-12
ncfet_inverter,300ps,70nm,0.8,8.006766e-12,8.154394e-12,4.250436e-12
ncfet_inverter,300ps,70nm,0.9,9.044923e-12,9.168925e-12,4.23382e-12
ncfet_inverter,300ps,7nm,0.3,6.751169e-12,6.71786e-12,7.849634e-12
ncfet_inverter,300ps,7nm,0.4,5.237562e-12,5.245725e-12,4.173709e-12
ncfet_inverter,300ps,7nm,0.5,4.389914e-12,4.402742e-12,2.70845e-12
ncfet_inverter,300ps,7nm,0.6,4.566791e-12,4.594236e-12,2.169762e-12
ncfet_inverter,300ps,7nm,0.7,5.502436e-12,5.501806e-12,1.959647e-12
ncfet_inverter,300ps,7nm,0.8,6.569753e-12,6.565948e-12,1.877146e-12
ncfet_inverter,300ps,7nm,0.9,7.647743e-12,7.691627e-12,1.851258e-12
ncfet_inverter,300ps,800nm,0.3,1.642379e-11,1.830513e-11,1.828171e-11
ncfet_inverter,300ps,800nm,0.4,1.742639e-11,2.015485e-11,1.794648e-11
ncfet_inverter,300ps,800nm,0.5,1.820195e-11,2.176755e-11,1.741737e-11
ncfet_inverter,300ps,800nm,0.6,1.865535e-11,2.298745e-11,1.691463e-11
ncfet_inverter,300ps,800nm,0.7,1.892378e-11,2.391796e-11,1.64816e-11
ncfet_inverter,300ps,800nm,0.8,1.902718e-11,2.484536e-11,1.612455e-11
ncfet_inverter,300ps,800nm,0.9,1.902671e-11,2.573102e-11,1.5833e-11
ncfet_inverter,300ps,80nm,0.3,7.524503e-12,7.523033e-12,8.239027e-12
ncfet_inverter,300ps,80nm,0.4,5.983312e-12,5.981534e-12,5.403263e-12
ncfet_inverter,300ps,80nm,0.5,5.372484e-12,5.394194e-12,4.711697e-12
ncfet_inverter,300ps,80nm,0.6,6.058275e-12,6.04246e-12,4.621329e-12
ncfet_inverter,300ps,80nm,0.7,7.11554e-12,7.244127e-12,4.591142e-12
ncfet_inverter,300ps,80nm,0.8,8.234779e-12,8.4148e-12,4.561065e-12
ncfet_inverter,300ps,80nm,0.9,9.26083e-12,9.451914e-12,4.537488e-12
ncfet_inverter,300ps,8nm,0.3,6.765141e-12,6.75488e-12,7.855841e-12
ncfet_inverter,300ps,8nm,0.4,5.261713e-12,5.261058e-12,4.191697e-12
ncfet_inverter,300ps,8nm,0.5,4.411442e-12,4.403387e-12,2.740004e-12
ncfet_inverter,300ps,8nm,0.6,4.589943e-12,4.564869e-12,2.206579e-12
ncfet_inverter,300ps,8nm,0.7,5.546674e-12,5.518862e-12,2.002356e-12
ncfet_inverter,300ps,8nm,0.8,6.593686e-12,6.58589e-12,1.921785e-12
ncfet_inverter,300ps,8nm,0.9,7.672606e-12,7.704888e-12,1.89705e-12
ncfet_inverter,300ps,90nm,0.3,7.556297e-12,7.60321e-12,8.288887e-12
ncfet_inverter,300ps,90nm,0.4,6.05388e-12,6.025553e-12,5.582381e-12
ncfet_inverter,300ps,90nm,0.5,5.530226e-12,5.519592e-12,4.9771e-12
ncfet_inverter,300ps,90nm,0.6,6.256368e-12,6.235036e-12,4.918384e-12
ncfet_inverter,300ps,90nm,0.7,7.320991e-12,7.491645e-12,4.89335e-12
ncfet_inverter,300ps,90nm,0.8,8.458043e-12,8.665608e-12,4.858109e-12
ncfet_inverter,300ps,90nm,0.9,9.473048e-12,9.715471e-12,4.826982e-12
ncfet_inverter,300ps,9nm,0.3,6.779018e-12,6.749888e-12,7.866431e-12
ncfet_inverter,300ps,9nm,0.4,5.283844e-12,5.276202e-12,4.2096e-12
ncfet_inverter,300ps,9nm,0.5,4.440528e-12,4.429125e-12,2.771869e-12
ncfet_inverter,300ps,9nm,0.6,4.609564e-12,4.593547e-12,2.244517e-12
ncfet_inverter,300ps,9nm,0.7,5.572631e-12,5.53708e-12,2.044718e-12
ncfet_inverter,300ps,9nm,0.8,6.667993e-12,6.603606e-12,1.96613e-12
ncfet_inverter,300ps,9nm,0.9,7.688794e-12,7.721529e-12,1.942534e-12
ncfet_inverter,400ps,0nm,0.3,8.569838e-12,8.515614e-12,8.946039e-12
ncfet_inverter,400ps,0nm,0.4,6.483741e-12,6.452962e-12,4.594934e-12
ncfet_inverter,400ps,0nm,0.5,5.416478e-12,5.398356e-12,2.866148e-12
ncfet_inverter,400ps,0nm,0.6,5.84043e-12,5.848112e-12,2.208292e-12
ncfet_inverter,400ps,0nm,0.7,7.19007e-12,7.140208e-12,1.955324e-12
ncfet_inverter,400ps,0nm,0.8,8.707695e-12,8.728729e-12,1.85884e-12
ncfet_inverter,400ps,0nm,0.9,1.005164e-11,1.014116e-11,1.828512e-12
ncfet_inverter,400ps,100nm,0.3,9.492287e-12,9.494103e-12,9.335515e-12
ncfet_inverter,400ps,100nm,0.4,7.522135e-12,7.497136e-12,6.382651e-12
ncfet_inverter,400ps,100nm,0.5,7.03819e-12,6.999049e-12,5.776822e-12
ncfet_inverter,400ps,100nm,0.6,8.038351e-12,8.052123e-12,5.733457e-12
ncfet_inverter,400ps,100nm,0.7,9.498282e-12,9.599562e-12,5.699848e-12
ncfet_inverter,400ps,100nm,0.8,1.099797e-11,1.121418e-11,5.65589e-12
ncfet_inverter,400ps,100nm,0.9,1.239597e-11,1.262204e-11,5.618963e-12
ncfet_inverter,400ps,10nm,0.3,8.69078e-12,8.64712e-12,9.001967e-12
ncfet_inverter,400ps,10nm,0.4,6.605471e-12,6.573861e-12,4.782464e-12
ncfet_inverter,400ps,10nm,0.5,5.627948e-12,5.62705e-12,3.192541e-12
ncfet_inverter,400ps,10nm,0.6,6.001872e-12,5.974201e-12,2.626007e-12
ncfet_inverter,400ps,10nm,0.7,7.327852e-12,7.303905e-12,2.411078e-12
ncfet_inverter,400ps,10nm,0.8,8.80617e-12,8.891619e-12,2.328486e-12
ncfet_inverter,400ps,10nm,0.9,1.025797e-11,1.030924e-11,2.311981e-12
ncfet_inverter,400ps,1nm,0.3,8.580285e-12,8.52859e-12,8.949898e-12
ncfet_inverter,400ps,1nm,0.4,6.501673e-12,6.469696e-12,4.614227e-12
ncfet_inverter,400ps,1nm,0.5,5.437282e-12,5.417196e-12,2.899893e-12
ncfet_inverter,400ps,1nm,0.6,5.834842e-12,5.864084e-12,2.251998e-12
ncfet_inverter,400ps,1nm,0.7,7.198454e-12,7.143143e-12,2.002708e-12
ncfet_inverter,400ps,1nm,0.8,8.728989e-12,8.739579e-12,1.908606e-12
ncfet_inverter,400ps,1nm,0.9,1.007212e-11,1.015736e-11,1.87876e-12
ncfet_inverter,400ps,200nm,0.3,9.962755e-12,9.990996e-12,9.886857e-12
ncfet_inverter,400ps,200nm,0.4,8.206438e-12,8.160267e-12,8.397971e-12
ncfet_inverter,400ps,200nm,0.5,8.635462e-12,8.702004e-12,8.445036e-12
ncfet_inverter,400ps,200nm,0.6,1.01574e-11,1.035771e-11,8.47801e-12
ncfet_inverter,400ps,200nm,0.7,1.176778e-11,1.22019e-11,8.398225e-12
ncfet_inverter,400ps,200nm,0.8,1.318854e-11,1.369871e-11,8.260661e-12
ncfet_inverter,400ps,200nm,0.9,1.440909e-11,1.519989e-11,8.129554e-12
ncfet_inverter,400ps,20nm,0.3,8.793352e-12,8.734213e-12,9.042811e-12
ncfet_inverter,400ps,20nm,0.4,6.778697e-12,6.730742e-12,4.964548e-12
ncfet_inverter,400ps,20nm,0.5,5.819797e-12,5.794244e-12,3.500688e-12
ncfet_inverter,400ps,20nm,0.6,6.22086e-12,6.241148e-12,3.012777e-12
ncfet_inverter,400ps,20nm,0.7,7.531214e-12,7.503898e-12,2.83768e-12
ncfet_inverter,400ps,20nm,0.8,9.018958e-12,9.028087e-12,2.770503e-12
ncfet_inverter,400ps,20nm,0.9,1.040951e-11,1.044421e-11,2.767512e-12
ncfet_inverter,400ps,2nm,0.3,8.592526e-12,8.541443e-12,8.953726e-12
ncfet_inverter,400ps,2nm,0.4,6.446517e-12,6.468094e-12,4.631447e-12
ncfet_inverter,400ps,2nm,0.5,5.458216e-12,5.440145e-12,2.933395e-12
ncfet_inverter,400ps,2nm,0.6,5.856416e-12,5.880252e-12,2.295185e-12
ncfet_inverter,400ps,2nm,0.7,7.215165e-12,7.153267e-12,2.049547e-12
ncfet_inverter,400ps,2nm,0.8,8.724243e-12,8.74971e-12,1.957043e-12
ncfet_inverter,400ps,2nm,0.9,1.009345e-11,1.017264e-11,1.928488e-12
ncfet_inverter,400ps,300nm,0.3,1.020698e-11,1.007934e-11,1.091643e-11
