gate_type,voltage,thickness,clock_cycle,t_rise,t_fall,t_delay
nand3,0.3,0.9,400,6.483725e-12,1.233777e-11,2.609008e-11
nand3,0.4,0.9,400,3.986971e-12,8.477788e-12,2.318774e-11
nand3,0.5,0.9,400,3.185735e-12,9.552375e-12,2.206865e-11
nand3,0.6,0.9,400,3.440667e-12,9.817571e-12,2.282238e-11
nand3,0.7,0.9,400,3.703048e-12,9.464821e-12,2.448209e-11
nand3,0.8,0.9,400,3.905912e-12,8.791911e-12,2.625569e-11
nand3,0.9,0.9,400,3.842578e-12,7.897797e-12,2.793757e-11
nand3,0.3,1,400,6.483725e-12,1.233777e-11,2.609008e-11
nand3,0.4,1,400,3.986971e-12,8.477788e-12,2.318774e-11
nand3,0.5,1,400,3.185735e-12,9.552375e-12,2.206865e-11
nand3,0.6,1,400,3.440667e-12,9.817571e-12,2.282238e-11
nand3,0.7,1,400,3.703048e-12,9.464821e-12,2.448209e-11
nand3,0.8,1,400,3.905912e-12,8.791911e-12,2.625569e-11
nand3,0.9,1,400,3.842578e-12,7.897797e-12,2.793757e-11
nand3,0.3,2,400,6.483725e-12,1.233777e-11,2.609008e-11
nand3,0.4,2,400,3.986971e-12,8.477788e-12,2.318774e-11
nand3,0.5,2,400,3.185735e-12,9.552375e-12,2.206865e-11
nand3,0.6,2,400,3.440667e-12,9.817571e-12,2.282238e-11
nand3,0.7,2,400,3.703048e-12,9.464821e-12,2.448209e-11
nand3,0.8,2,400,3.905912e-12,8.791911e-12,2.625569e-11
nand3,0.9,2,400,3.842578e-12,7.897797e-12,2.793757e-11
nand3,0.3,3,400,6.483725e-12,1.233777e-11,2.609008e-11
nand3,0.4,3,400,3.986971e-12,8.477788e-12,2.318774e-11
nand3,0.5,3,400,3.185735e-12,9.552375e-12,2.206865e-11
nand3,0.6,3,400,3.440667e-12,9.817571e-12,2.282238e-11
nand3,0.7,3,400,3.703048e-12,9.464821e-12,2.448209e-11
nand3,0.8,3,400,3.905912e-12,8.791911e-12,2.625569e-11
nand3,0.9,3,400,3.842578e-12,7.897797e-12,2.793757e-11
nand3,0.3,4,400,6.483725e-12,1.233777e-11,2.609008e-11
nand3,0.4,4,400,3.986971e-12,8.477788e-12,2.318774e-11
nand3,0.5,4,400,3.185735e-12,9.552375e-12,2.206865e-11
nand3,0.6,4,400,3.440667e-12,9.817571e-12,2.282238e-11
nand3,0.7,4,400,3.703048e-12,9.464821e-12,2.448209e-11
nand3,0.8,4,400,3.905912e-12,8.791911e-12,2.625569e-11
nand3,0.9,4,400,3.842578e-12,7.897797e-12,2.793757e-11
nand3,0.3,5,400,6.483725e-12,1.233777e-11,2.609008e-11
nand3,0.4,5,400,3.986971e-12,8.477788e-12,2.318774e-11
nand3,0.5,5,400,3.185735e-12,9.552375e-12,2.206865e-11
nand3,0.6,5,400,3.440667e-12,9.817571e-12,2.282238e-11
nand3,0.7,5,400,3.703048e-12,9.464821e-12,2.448209e-11
nand3,0.8,5,400,3.905912e-12,8.791911e-12,2.625569e-11
nand3,0.9,5,400,3.842578e-12,7.897797e-12,2.793757e-11
nand3,0.3,6,400,6.483725e-12,1.233777e-11,2.609008e-11
nand3,0.4,6,400,3.986971e-12,8.477788e-12,2.318774e-11
nand3,0.5,6,400,3.185735e-12,9.552375e-12,2.206865e-11
nand3,0.6,6,400,3.440667e-12,9.817571e-12,2.282238e-11
nand3,0.7,6,400,3.703048e-12,9.464821e-12,2.448209e-11
nand3,0.8,6,400,3.905912e-12,8.791911e-12,2.625569e-11
nand3,0.9,6,400,3.842578e-12,7.897797e-12,2.793757e-11
nand3,0.3,7,400,6.483725e-12,1.233777e-11,2.609008e-11
nand3,0.4,7,400,3.986971e-12,8.477788e-12,2.318774e-11
nand3,0.5,7,400,3.185735e-12,9.552375e-12,2.206865e-11
nand3,0.6,7,400,3.440667e-12,9.817571e-12,2.282238e-11
nand3,0.7,7,400,3.703048e-12,9.464821e-12,2.448209e-11
nand3,0.8,7,400,3.905912e-12,8.791911e-12,2.625569e-11
nand3,0.9,7,400,3.842578e-12,7.897797e-12,2.793757e-11
nand3,0.3,8,400,6.483725e-12,1.233777e-11,2.609008e-11
nand3,0.4,8,400,3.986971e-12,8.477788e-12,2.318774e-11
nand3,0.5,8,400,3.185735e-12,9.552375e-12,2.206865e-11
nand3,0.6,8,400,3.440667e-12,9.817571e-12,2.282238e-11
nand3,0.7,8,400,3.703048e-12,9.464821e-12,2.448209e-11
nand3,0.8,8,400,3.905912e-12,8.791911e-12,2.625569e-11
nand3,0.9,8,400,3.842578e-12,7.897797e-12,2.793757e-11
nand3,0.3,9,400,6.483725e-12,1.233777e-11,2.609008e-11
nand3,0.4,9,400,3.986971e-12,8.477788e-12,2.318774e-11
nand3,0.5,9,400,3.185735e-12,9.552375e-12,2.206865e-11
nand3,0.6,9,400,3.440667e-12,9.817571e-12,2.282238e-11
nand3,0.7,9,400,3.703048e-12,9.464821e-12,2.448209e-11
nand3,0.8,9,400,3.905912e-12,8.791911e-12,2.625569e-11
nand3,0.9,9,400,3.842578e-12,7.897797e-12,2.793757e-11
nand3,0.3,0.1,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,0.1,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,0.1,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,0.1,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,0.1,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,0.1,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,0.1,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,0.2,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,0.2,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,0.2,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,0.2,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,0.2,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,0.2,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,0.2,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,0.3,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,0.3,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,0.3,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,0.3,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,0.3,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,0.3,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,0.3,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,0.4,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,0.4,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,0.4,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,0.4,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,0.4,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,0.4,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,0.4,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,0.5,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,0.5,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,0.5,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,0.5,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,0.5,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,0.5,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,0.5,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,0.6,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,0.6,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,0.6,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,0.6,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,0.6,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,0.6,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,0.6,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,0.7,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,0.7,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,0.7,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,0.7,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,0.7,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,0.7,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,0.7,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,0.8,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,0.8,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,0.8,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,0.8,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,0.8,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,0.8,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,0.8,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,0.9,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,0.9,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,0.9,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,0.9,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,0.9,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,0.9,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,0.9,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,1,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,1,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,1,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,1,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,1,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,1,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,1,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,2,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,2,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,2,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,2,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,2,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,2,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,2,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,3,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,3,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,3,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,3,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,3,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,3,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,3,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,4,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,4,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,4,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,4,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,4,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,4,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,4,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,5,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,5,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,5,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,5,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,5,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,5,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,5,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,6,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,6,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,6,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,6,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,6,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,6,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,6,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,7,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,7,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,7,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,7,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,7,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,7,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,7,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,8,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,8,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,8,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,8,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,8,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,8,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,8,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,9,500,8.109094e-12,1.248429e-11,2.945029e-11
nand3,0.4,9,500,5.041557e-12,1.023862e-11,2.670355e-11
nand3,0.5,9,500,4.057206e-12,1.184496e-11,2.597158e-11
nand3,0.6,9,500,4.354685e-12,1.218265e-11,2.734435e-11
nand3,0.7,9,500,4.74942e-12,1.176437e-11,2.955617e-11
nand3,0.8,9,500,5.025738e-12,1.09069e-11,3.188565e-11
nand3,0.9,9,500,4.869578e-12,9.834171e-12,3.402625e-11
nand3,0.3,0.1,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,0.1,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,0.1,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,0.1,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,0.1,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,0.1,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,0.1,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,0.2,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,0.2,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,0.2,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,0.2,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,0.2,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,0.2,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,0.2,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,0.3,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,0.3,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,0.3,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,0.3,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,0.3,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,0.3,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,0.3,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,0.4,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,0.4,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,0.4,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,0.4,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,0.4,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,0.4,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,0.4,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,0.5,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,0.5,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,0.5,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,0.5,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,0.5,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,0.5,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,0.5,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,0.6,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,0.6,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,0.6,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,0.6,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,0.6,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,0.6,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,0.6,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,0.7,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,0.7,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,0.7,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,0.7,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,0.7,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,0.7,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,0.7,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,0.8,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,0.8,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,0.8,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,0.8,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,0.8,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,0.8,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,0.8,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,0.9,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,0.9,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,0.9,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,0.9,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,0.9,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,0.9,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,0.9,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,1,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,1,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,1,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,1,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,1,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,1,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,1,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,2,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,2,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,2,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,2,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,2,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,2,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,2,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,3,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,3,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,3,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,3,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,3,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,3,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,3,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,4,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,4,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,4,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,4,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,4,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,4,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,4,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,5,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,5,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,5,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,5,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,5,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,5,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,5,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,6,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,6,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,6,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,6,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,6,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,6,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,6,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,7,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,7,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,7,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,7,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,7,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,7,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,7,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,8,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,8,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,8,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,8,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,8,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,8,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,8,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,9,600,9.806964e-12,1.339123e-11,3.284177e-11
nand3,0.4,9,600,6.032986e-12,1.233243e-11,3.009549e-11
nand3,0.5,9,600,4.963658e-12,1.340258e-11,2.994623e-11
nand3,0.6,9,600,5.300102e-12,1.208947e-11,3.187365e-11
nand3,0.7,9,600,5.847834e-12,1.13684e-11,3.465499e-11
nand3,0.8,9,600,6.086793e-12,1.08337e-11,3.752653e-11
nand3,0.9,9,600,5.983187e-12,1.020988e-11,4.014699e-11
nand3,0.3,0.1,700,1.140747e-11,1.464057e-11,3.622133e-11
nand3,0.4,0.1,700,7.070743e-12,1.462276e-11,3.343022e-11
nand3,0.5,0.1,700,5.79205e-12,1.313428e-11,3.385977e-11
nand3,0.6,0.1,700,6.303061e-12,1.197489e-11,3.639177e-11
nand3,0.7,0.1,700,6.924094e-12,1.14938e-11,3.976214e-11
nand3,0.8,0.1,700,7.145953e-12,1.106347e-11,4.31732e-11
nand3,0.9,0.1,700,7.071157e-12,1.052994e-11,4.627417e-11
nand3,0.3,0.2,700,1.140747e-11,1.464057e-11,3.622133e-11
nand3,0.4,0.2,700,7.070743e-12,1.462276e-11,3.343022e-11
nand3,0.5,0.2,700,5.79205e-12,1.313428e-11,3.385977e-11
nand3,0.6,0.2,700,6.303061e-12,1.197489e-11,3.639177e-11
nand3,0.7,0.2,700,6.924094e-12,1.14938e-11,3.976214e-11
nand3,0.8,0.2,700,7.145953e-12,1.106347e-11,4.31732e-11
nand3,0.9,0.2,700,7.071157e-12,1.052994e-11,4.627417e-11
nand3,0.3,0.3,700,1.140747e-11,1.464057e-11,3.622133e-11
nand3,0.4,0.3,700,7.070743e-12,1.462276e-11,3.343022e-11
nand3,0.5,0.3,700,5.79205e-12,1.313428e-11,3.385977e-11
nand3,0.6,0.3,700,6.303061e-12,1.197489e-11,3.639177e-11
nand3,0.7,0.3,700,6.924094e-12,1.14938e-11,3.976214e-11
nand3,0.8,0.3,700,7.145953e-12,1.106347e-11,4.31732e-11
nand3,0.9,0.3,700,7.071157e-12,1.052994e-11,4.627417e-11
nand3,0.3,0.4,700,1.140747e-11,1.464057e-11,3.622133e-11
nand3,0.4,0.4,700,7.070743e-12,1.462276e-11,3.343022e-11
nand3,0.5,0.4,700,5.79205e-12,1.313428e-11,3.385977e-11
nand3,0.6,0.4,700,6.303061e-12,1.197489e-11,3.639177e-11
nand3,0.7,0.4,700,6.924094e-12,1.14938e-11,3.976214e-11
nand3,0.8,0.4,700,7.145953e-12,1.106347e-11,4.31732e-11
nand3,0.9,0.4,700,7.071157e-12,1.052994e-11,4.627417e-11
nand3,0.3,0.5,700,1.140747e-11,1.464057e-11,3.622133e-11
nand3,0.4,0.5,700,7.070743e-12,1.462276e-11,3.343022e-11
nand3,0.5,0.5,700,5.79205e-12,1.313428e-11,3.385977e-11
nand3,0.6,0.5,700,6.303061e-12,1.197489e-11,3.639177e-11
nand3,0.7,0.5,700,6.924094e-12,1.14938e-11,3.976214e-11
nand3,0.8,0.5,700,7.145953e-12,1.106347e-11,4.31732e-11
nand3,0.9,0.5,700,7.071157e-12,1.052994e-11,4.627417e-11
nand3,0.3,0.6,700,1.140747e-11,1.464057e-11,3.622133e-11
nand3,0.4,0.6,700,7.070743e-12,1.462276e-11,3.343022e-11
nand3,0.5,0.6,700,5.79205e-12,1.313428e-11,3.385977e-11
nand3,0.6,0.6,700,6.303061e-12,1.197489e-11,3.639177e-11
nand3,0.7,0.6,700,6.924094e-12,1.14938e-11,3.976214e-11
nand3,0.8,0.6,700,7.145953e-12,1.106347e-11,4.31732e-11
nand3,0.9,0.6,700,7.071157e-12,1.052994e-11,4.627417e-11
nand3,0.3,0.7,700,1.140747e-11,1.464057e-11,3.622133e-11
nand3,0.4,0.7,700,7.070743e-12,1.462276e-11,3.343022e-11
nand3,0.5,0.7,700,5.79205e-12,1.313428e-11,3.385977e-11
nand3,0.6,0.7,700,6.303061e-12,1.197489e-11,3.639177e-11
nand3,0.7,0.7,700,6.924094e-12,1.14938e-11,3.976214e-11
nand3,0.8,0.7,700,7.145953e-12,1.106347e-11,4.31732e-11
nand3,0.9,0.7,700,7.071157e-12,1.052994e-11,4.627417e-11
nand3,0.3,0.8,700,1.140747e-11,1.464057e-11,3.622133e-11
nand3,0.4,0.8,700,7.070743e-12,1.462276e-11,3.343022e-11
nand3,0.5,0.8,700,5.79205e-12,1.313428e-11,3.385977e-11
nand3,0.6,0.8,700,6.303061e-12,1.197489e-11,3.639177e-11
nand3,0.7,0.8,700,6.924094e-12,1.14938e-11,3.976214e-11
nand3,0.8,0.8,700,7.145953e-12,1.106347e-11,4.31732e-11
